# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "4" "-O" "--fraction" "-M" "--fraction" "-p" "-t" "region" "-g" "ID" "-a" "ddis_regions.gff" "-o" "counts/regions_ddis.txt" "star_map_ddis/Ddis-0h-A.bam" "star_map_ddis/Ddis-0h-B.bam" "star_map_ddis/Ddis-0h-C.bam" "star_map_ddis/Ddis-16h-A.bam" "star_map_ddis/Ddis-16h-B.bam" "star_map_ddis/Ddis-16h-C.bam" "star_map_ddis/Ddis-24h-A.bam" "star_map_ddis/Ddis-24h-B.bam" "star_map_ddis/Ddis-24h-C.bam" 
Geneid	Chr	Start	End	Strand	Length	star_map_ddis/Ddis-0h-A.bam	star_map_ddis/Ddis-0h-B.bam	star_map_ddis/Ddis-0h-C.bam	star_map_ddis/Ddis-16h-A.bam	star_map_ddis/Ddis-16h-B.bam	star_map_ddis/Ddis-16h-C.bam	star_map_ddis/Ddis-24h-A.bam	star_map_ddis/Ddis-24h-B.bam	star_map_ddis/Ddis-24h-C.bam
NC_007087.3:485001..487500	NC_007087.3	485001	487500	+	2500	94979.25	74057.58	91013.00	7746.00	1503.50	8306	23696.00	20320	26204.75
NC_007087.3:487501..490000	NC_007087.3	487501	490000	+	2500	31840.00	17892.67	19991	15607.00	3980.25	4629.50	9416.50	4616	5660.00
NC_007087.3:490001..492500	NC_007087.3	490001	492500	+	2500	353.50	294.50	312.50	501	173	93.50	203	350	255.50
NC_007087.3:492501..495000	NC_007087.3	492501	495000	+	2500	266	650.50	325.40	353.50	502.15	552	246	360	595.00
NC_007087.3:495001..497500	NC_007087.3	495001	497500	+	2500	300.50	885	577	258	712	211.50	482.50	711.50	787
NC_007087.3:497501..500000	NC_007087.3	497501	500000	+	2500	629.50	979	697	2581.50	2622.50	2838.50	2301	1727	2427
NC_007087.3:500001..502500	NC_007087.3	500001	502500	+	2500	1	3	0	72.50	82.50	171	128.50	51.50	126
NC_007087.3:502501..505000	NC_007087.3	502501	505000	+	2500	76.00	83.00	70.50	720.00	302.50	3501.50	259.00	340.50	314.00
NC_007087.3:505001..507500	NC_007087.3	505001	507500	+	2500	0	1.00	2.00	180.20	141.92	66.25	139.11	126.62	91.10
NC_007087.3:507501..510000	NC_007087.3	507501	510000	+	2500	0	0	6.00	846.70	801.82	306.12	601.01	367.28	341.10
NC_007087.3:510001..512500	NC_007087.3	510001	512500	+	2500	0	4	5.00	476.83	259.50	305.83	372.00	203.00	201.00
NC_007087.3:512501..515000	NC_007087.3	512501	515000	+	2500	0	2	2.50	584.81	387.26	230.87	423.36	236.04	263.86
NC_007087.3:515001..517500	NC_007087.3	515001	517500	+	2500	4	5.00	24.50	810.92	1418.49	656.60	1271.01	954.04	763.93
NC_007087.3:517501..520000	NC_007087.3	517501	520000	+	2500	364	723.50	403	1334.50	1802.50	1020.83	1459	1309.50	1098.50
NC_007087.3:520001..522500	NC_007087.3	520001	522500	+	2500	766.50	1385.50	832.50	749.50	1151	533	866	1073	1267.50
NC_007087.3:522501..525000	NC_007087.3	522501	525000	+	2500	10.50	18	10.50	15.17	59	22	56.50	98.50	76
NC_007087.3:525001..527500	NC_007087.3	525001	527500	+	2500	10.25	2	0	11.50	14	2	23	11	12
NC_007087.3:527501..530000	NC_007087.3	527501	530000	+	2500	14208.75	5256	6520.50	27240.25	5605.50	11026.25	6721.25	5493.50	4344
NC_007087.3:530001..532500	NC_007087.3	530001	532500	+	2500	1946	818.50	1170.50	2734.25	1124.50	191.75	859.75	747.50	772.50
NC_007087.3:532501..535000	NC_007087.3	532501	535000	+	2500	96	42	53	714.50	643.50	341	354.50	598.50	490.50
NC_007087.3:535001..537500	NC_007087.3	535001	537500	+	2500	1804.50	984.50	1189	9383	2991.50	1685.50	1589	2117.50	1585
NC_007087.3:537501..540000	NC_007087.3	537501	540000	+	2500	749	573.50	577	731.50	212.50	96.50	371.50	641.50	533
NC_007087.3:540001..542500	NC_007087.3	540001	542500	+	2500	51	11	10	31.50	12	4	38	26	28.50
NC_007087.3:542501..545000	NC_007087.3	542501	545000	+	2500	48	27.50	12.50	92.50	68	57	88.25	60.50	95
NC_007087.3:545001..547500	NC_007087.3	545001	547500	+	2500	337	2551	1362.50	671.50	2576	1703.50	1138.25	2502.50	2960
NC_007087.3:547501..550000	NC_007087.3	547501	550000	+	2500	308.50	1485.50	816	713	1605.33	1395.50	830	1559.50	1953.00
NC_007087.3:550001..552500	NC_007087.3	550001	552500	+	2500	1174.50	1928	1599.50	1003.50	1426.50	234	1154.50	1600	1425.50
NC_007087.3:552501..555000	NC_007087.3	552501	555000	+	2500	694.50	1809	1331	557.50	870.50	370	836	1268.50	1157
NC_007087.3:555001..557500	NC_007087.3	555001	557500	+	2500	521.50	1545	1064.75	236.50	153	227.00	458.50	590.50	676
NC_007087.3:557501..560000	NC_007087.3	557501	560000	+	2500	2019	2764.50	3019.75	3219	2024	886	1910	2747.00	2696
NC_007087.3:560001..562500	NC_007087.3	560001	562500	+	2500	164.50	374.50	271	84	117	109	332	309	313
NC_007087.3:562501..565000	NC_007087.3	562501	565000	+	2500	268	762	362	2389.50	3144	1472.50	1741	1337.50	1783.50
NC_007087.3:565001..567500	NC_007087.3	565001	567500	+	2500	102.10	1098.44	402.80	535.10	4392.08	2427.18	1257.96	1515.86	3079.40
NC_007087.3:567501..570000	NC_007087.3	567501	570000	+	2500	32	432.50	207.50	64.62	1546.62	477.67	247.50	499	928.67
NC_007087.3:570001..572500	NC_007087.3	570001	572500	+	2500	176	199	163.50	221.50	550.50	88.32	173.50	280.50	334.50
NC_007087.3:572501..575000	NC_007087.3	572501	575000	+	2500	402.50	4725	4402	505.75	2203	4450.00	3629	4253	4515.50
NC_007087.3:575001..577500	NC_007087.3	575001	577500	+	2500	131.50	1366	1281	237	679	473	1072	1263	1307.50
NC_007087.3:577501..580000	NC_007087.3	577501	580000	+	2500	9850	14632	9002.50	1074.75	359.08	292.50	4477.50	1014	1658
NC_007087.3:580001..582500	NC_007087.3	580001	582500	+	2500	246	439	352.50	346.50	432.46	47	103.50	139.50	161.50
NC_007087.3:582501..585000	NC_007087.3	582501	585000	+	2500	138.50	602.50	190	824.50	1815.46	445	134.50	500	808.50
NC_007087.3:585001..587500	NC_007087.3	585001	587500	+	2500	312	1121	372.50	694.50	246	62.50	484.50	309.50	600.50
NC_007087.3:587501..590000	NC_007087.3	587501	590000	+	2500	95.50	583.50	208	14	12	11	233	147	291.50
NC_007087.3:590001..592500	NC_007087.3	590001	592500	+	2500	760.00	878.50	579.50	1585.62	1705.72	1696.00	1258.00	1331.39	1326.50
NC_007087.3:592501..595000	NC_007087.3	592501	595000	+	2500	414.50	387	516	475	672.50	523	473	452.50	459.50
NC_007087.3:595001..597500	NC_007087.3	595001	597500	+	2500	183.50	142	224	229.50	780.17	493	388	664.20	724.50
NC_007087.3:597501..600000	NC_007087.3	597501	600000	+	2500	72	16.50	44	155.50	307.50	248	180	431.50	386.50
NC_007087.3:600001..602500	NC_007087.3	600001	602500	+	2500	260	201	233	179	125	152.50	370	118	184.50
NC_007087.3:602501..605000	NC_007087.3	602501	605000	+	2500	123	110.00	92.00	68.00	53	59.50	237.00	56.50	138.00
NC_007087.3:605001..607500	NC_007087.3	605001	607500	+	2500	52.50	76.50	38	0	1	0	106.25	30	70.17
NC_007087.3:607501..610000	NC_007087.3	607501	610000	+	2500	260	279.00	173.00	307.00	271	156	340.75	285.50	236.83
NC_007087.3:610001..612500	NC_007087.3	610001	612500	+	2500	611.50	633	390	1178	765	562	780	850	685.50
NC_007087.3:612501..615000	NC_007087.3	612501	615000	+	2500	328	386.50	144	901.50	1266	373	640.67	1030	1116.50
NC_007087.3:615001..617500	NC_007087.3	615001	617500	+	2500	125	292.50	90	100.50	697	158	305.33	456	657.50
NC_007087.3:617501..620000	NC_007087.3	617501	620000	+	2500	7.50	2	2	19	6.50	0	10.50	4	14.50
NC_007087.3:620001..622500	NC_007087.3	620001	622500	+	2500	55	28.50	32	57.50	25.50	29	36	26.50	17.50
NC_007087.3:622501..625000	NC_007087.3	622501	625000	+	2500	811.50	428.50	552	1725.25	239	173	547	594.50	512
NC_007087.3:625001..627500	NC_007087.3	625001	627500	+	2500	617	139	231.50	2572.75	627	138.50	335.50	350	398.25
NC_007087.3:627501..630000	NC_007087.3	627501	630000	+	2500	4179.50	2109.50	2164.50	14982.00	4807	3013.50	3392.50	3331.50	3494.25
NC_007087.3:630001..632500	NC_007087.3	630001	632500	+	2500	133	1201.50	401.50	355.50	1170	1731	1348	1211.50	1842.50
NC_007087.3:632501..635000	NC_007087.3	632501	635000	+	2500	140	572.50	221.50	82.50	510	262	621	452	762
NC_007087.3:635001..637500	NC_007087.3	635001	637500	+	2500	409	473.50	327	367.50	485	515	745.50	418	607
NC_007087.3:637501..640000	NC_007087.3	637501	640000	+	2500	345.00	1427	690.50	4988	7449.00	2277	3488.50	3836.50	4606
NC_007087.3:640001..642500	NC_007087.3	640001	642500	+	2500	156	569	334.50	2153	4756	3215.50	1940.50	1864.50	2342.00
NC_007087.3:642501..645000	NC_007087.3	642501	645000	+	2500	2149.50	4698.50	2815	357	828.50	1025.50	1666	2427.50	3085.17
NC_007087.3:645001..647500	NC_007087.3	645001	647500	+	2500	154.50	1753.83	810.25	16	280.50	195	475.50	961	1338
NC_007087.3:647501..650000	NC_007087.3	647501	650000	+	2500	73.50	1136.17	483.25	18	194	74	239.50	707.50	979
NC_007087.3:650001..652500	NC_007087.3	650001	652500	+	2500	26.50	528	302.50	12	152	68	138.50	647	692
NC_007087.3:652501..655000	NC_007087.3	652501	655000	+	2500	14	220	102.50	14	132	51.50	122.50	506.50	458.50
NC_007087.3:655001..657500	NC_007087.3	655001	657500	+	2500	114	1719	659	328	939	275.50	1112.50	2915	2911
NC_007087.3:657501..660000	NC_007087.3	657501	660000	+	2500	676.50	2547	1099.67	1174.00	1858.50	819.50	1985.50	4024.50	3991.50
NC_007087.3:660001..662500	NC_007087.3	660001	662500	+	2500	9566.00	5735	5433.83	9685.50	3188.00	7185.00	3492.50	2647.50	2248.50
NC_007087.3:662501..665000	NC_007087.3	662501	665000	+	2500	3179	2145	1800	3019.50	1112.50	1902.50	1196.50	1261	1261.40
NC_007087.3:665001..667500	NC_007087.3	665001	667500	+	2500	27.50	134	89	0	34	46	59	146	136
NC_007087.3:667501..670000	NC_007087.3	667501	670000	+	2500	100	54	90	152.50	60	40.50	73	76	57
NC_007087.3:670001..672500	NC_007087.3	670001	672500	+	2500	1240.50	1089.50	1327	1679.75	747	547.00	1124	1413.75	871.50
NC_007087.3:672501..675000	NC_007087.3	672501	675000	+	2500	36.00	107	29	2263.00	2755.00	6990.00	28900.75	21258.25	49471.62
NC_007087.3:675001..677500	NC_007087.3	675001	677500	+	2500	13760.50	9266.50	11530.80	1080.50	1122.50	1443.83	4287.25	2683.50	3699.54
NC_007087.3:677501..680000	NC_007087.3	677501	680000	+	2500	17.00	16.25	8	177	114.50	73.00	334.50	119	252.50
NC_007087.3:680001..682500	NC_007087.3	680001	682500	+	2500	0	0	0	0	2	20	35.50	34.50	24.50
NC_007087.3:682501..685000	NC_007087.3	682501	685000	+	2500	122	656	186	620	1067.50	453.50	559.50	928.50	929
NC_007087.3:685001..687500	NC_007087.3	685001	687500	+	2500	26	507	114	80	764	184.50	222.50	650.50	725
NC_007087.3:687501..690000	NC_007087.3	687501	690000	+	2500	2	87	19	6	130.12	10	15.50	86	112
NC_007087.3:690001..692500	NC_007087.3	690001	692500	+	2500	3.50	162.50	60	14	172.38	30	26	108.50	159.50
NC_007087.3:692501..695000	NC_007087.3	692501	695000	+	2500	2.50	50.75	41.50	1	21.90	6.33	8	33.87	35.97
NC_007087.3:695001..697500	NC_007087.3	695001	697500	+	2500	519	644.00	502	649.50	979	394.00	828.50	1214.60	1108
NC_007087.3:697501..700000	NC_007087.3	697501	700000	+	2500	2701.50	1453	2502	1726	453.50	182.50	1492.50	1477.50	936
NC_007087.3:700001..702500	NC_007087.3	700001	702500	+	2500	1180.50	790	1124	999.50	346.50	83.50	507.50	680.50	396
NC_007087.3:702501..705000	NC_007087.3	702501	705000	+	2500	4641.50	2551	2713.50	2355.50	906.50	287.50	2035	2043	1598
NC_007087.3:705001..707500	NC_007087.3	705001	707500	+	2500	2692.50	1505	1672.50	1386.50	583.50	566.70	1324.50	1469.50	1059.50
NC_007087.3:707501..710000	NC_007087.3	707501	710000	+	2500	2070.24	2653.82	971.00	611.50	245.50	1075.50	3168.90	402.75	673.00
NC_007087.3:710001..712500	NC_007087.3	710001	712500	+	2500	1259.74	2114.90	511.50	486.50	144.50	537.05	2279.40	564.25	697.58
NC_007087.3:712501..715000	NC_007087.3	712501	715000	+	2500	785.00	2059.25	546.50	1194.50	752.50	1476.25	3565.67	1236	2976.42
NC_007087.3:715001..717500	NC_007087.3	715001	717500	+	2500	88.50	363.50	238	85	320	125	190	255	323.50
NC_007087.3:717501..720000	NC_007087.3	717501	720000	+	2500	222	870	350.50	444	915	494.50	264.50	857	870.50
NC_007087.3:720001..722500	NC_007087.3	720001	722500	+	2500	190	6135.00	1950	402.50	8464	7697.50	1672.00	4791	7912
NC_007087.3:722501..725000	NC_007087.3	722501	725000	+	2500	449.50	2147	859.50	1727	3254.50	3081.00	1237.50	2188.50	2897
NC_007087.3:725001..727500	NC_007087.3	725001	727500	+	2500	46	332	118	38	235	50	66	176.50	253.50
NC_007087.3:727501..730000	NC_007087.3	727501	730000	+	2500	234	573.50	348.67	200	355.23	381.50	137.50	351.80	413.07
NC_007087.3:730001..732500	NC_007087.3	730001	732500	+	2500	7581	6744	13500	398	276	1376.50	1736.50	1930	1465
NC_007087.3:732501..735000	NC_007087.3	732501	735000	+	2500	0.05	1.23	1	8.30	4.36	0.48	2.26	0.21	1.86
NC_007087.3:735001..737500	NC_007087.3	735001	737500	+	2500	1.24	10.44	3.78	2.90	13.59	13.81	3.71	8.47	18.18
NC_007087.3:737501..740000	NC_007087.3	737501	740000	+	2500	0	1.33	0.79	0	0.50	1.37	0.49	1.24	3.08
NC_007087.3:740001..742500	NC_007087.3	740001	742500	+	2500	0	1	0	0.40	3.26	2.43	0.85	2.66	9.95
NC_007087.3:742501..745000	NC_007087.3	742501	745000	+	2500	0.78	1.44	0.53	2.08	0.33	4.57	0.67	3.66	10.60
NC_007087.3:745001..747500	NC_007087.3	745001	747500	+	2500	4	0	0.40	0	0	0	0	0.67	1.30
NC_007087.3:747501..750000	NC_007087.3	747501	750000	+	2500	0	0	0	0	0	0	6	0	0
NC_007087.3:750001..752500	NC_007087.3	750001	752500	+	2500	5	2.50	1	3	4	1	2	7	5
NC_007087.3:752501..755000	NC_007087.3	752501	755000	+	2500	135	230.50	191	42	98	98	114	156	185
NC_007087.3:755001..757500	NC_007087.3	755001	757500	+	2500	179	274	182	32	104	90	150	177	176
NC_007087.3:757501..760000	NC_007087.3	757501	760000	+	2500	361	2054.50	453	150	343	486	201.50	1557.50	662
NC_007087.3:760001..762500	NC_007087.3	760001	762500	+	2500	1345	7977.50	1503	778.50	1587	2744.50	1122.50	5626	2566
NC_007087.3:762501..765000	NC_007087.3	762501	765000	+	2500	2759	11231	2298	2852.50	3362	8948.50	2080	9857.50	3893.50
NC_007087.3:765001..767500	NC_007087.3	765001	767500	+	2500	505.50	356.50	349	332	117.50	88.50	344.25	543.50	250.50
NC_007087.3:767501..770000	NC_007087.3	767501	770000	+	2500	1488.50	1617.50	1153	1035.50	419.50	139	1329.50	1693.20	746.50
NC_007087.3:770001..772500	NC_007087.3	770001	772500	+	2500	48.25	206	127.50	252.50	164	132.50	398.50	490.50	277.50
NC_007087.3:772501..775000	NC_007087.3	772501	775000	+	2500	1052	560	571.50	8637.50	2731.67	2559.50	4532	4375.00	2150.50
NC_007087.3:775001..777500	NC_007087.3	775001	777500	+	2500	2320.25	1167	1111	21789.50	5916	7563.50	9642	8001.50	5007.50
NC_007087.3:777501..780000	NC_007087.3	777501	780000	+	2500	180.50	199	198	967	521.50	173	185	219.50	312
NC_007087.3:780001..782500	NC_007087.3	780001	782500	+	2500	80	38	6	105.50	62	12.50	135.50	73.50	85
NC_007087.3:782501..785000	NC_007087.3	782501	785000	+	2500	204	682.50	235.50	143.50	54.50	13.50	530	462.50	409
NC_007087.3:785001..787500	NC_007087.3	785001	787500	+	2500	571	634	613.50	1847	1021.50	361.50	823.50	1262	776.50
NC_007087.3:787501..790000	NC_007087.3	787501	790000	+	2500	172	184	197.43	222.33	155	76.50	172	257.75	190.50
NC_007087.3:790001..792500	NC_007087.3	790001	792500	+	2500	40	173.50	73.93	38.33	84.50	18.50	58.50	104.25	155
NC_007087.3:792501..795000	NC_007087.3	792501	795000	+	2500	400	1146.50	642	319	716	355	505.50	789.50	854.50
NC_007087.3:795001..797500	NC_007087.3	795001	797500	+	2500	491	687.50	480.50	533	491	160.50	419	525	591.50
NC_007087.3:797501..800000	NC_007087.3	797501	800000	+	2500	594	2056.00	2067.50	3101.50	247.50	114.50	181	393.50	195
NC_007087.3:800001..802500	NC_007087.3	800001	802500	+	2500	8	32.50	25.50	8086.50	615.50	465.50	416	571.50	339
NC_007087.3:802501..805000	NC_007087.3	802501	805000	+	2500	28	241.50	69	8	63	98	57	113	149.50
NC_007087.3:805001..807500	NC_007087.3	805001	807500	+	2500	96	169	204	76	96	16	107.50	217.50	185.50
NC_007087.3:807501..810000	NC_007087.3	807501	810000	+	2500	1163	1567	1859.50	119.50	61.50	37	488.50	885.50	616
NC_007087.3:810001..812500	NC_007087.3	810001	812500	+	2500	1930	2048.50	1924.50	1991	940.50	263	934.50	1057	916
NC_007087.3:812501..815000	NC_007087.3	812501	815000	+	2500	30	234.50	66	49.50	336	175	123.50	136	313.50
NC_007087.3:815001..817500	NC_007087.3	815001	817500	+	2500	5518	2350	2692	10167.75	2578.50	1013.50	3816	4677.50	2011
NC_007087.3:817501..820000	NC_007087.3	817501	820000	+	2500	4915	1861	2568	9259.25	2289.50	732.50	2778	4299.50	1892.50
NC_007087.3:820001..822500	NC_007087.3	820001	822500	+	2500	30	16	52	174	78	22	154	54	114
NC_007087.3:822501..825000	NC_007087.3	822501	825000	+	2500	0	1	1	26.50	6	4.50	11.50	8.50	2
NC_007087.3:825001..827500	NC_007087.3	825001	827500	+	2500	806	1069	856	732	765	535.50	403.50	591.50	621
NC_007087.3:827501..830000	NC_007087.3	827501	830000	+	2500	2611.50	6788	3689.50	3453.50	4383	2988.50	5137	4898	6045
NC_007087.3:830001..832500	NC_007087.3	830001	832500	+	2500	1759	5917.50	3072	1324.50	3101	3412	3570.50	3562.25	4447
NC_007087.3:832501..835000	NC_007087.3	832501	835000	+	2500	616.50	1317	868.50	166.50	272	373	507	686.75	807.50
NC_007087.3:835001..837500	NC_007087.3	835001	837500	+	2500	58	297.41	193.83	10.11	147.52	133.59	73.76	138.88	230.65
NC_007087.3:837501..840000	NC_007087.3	837501	840000	+	2500	0.69	38.43	14.14	2.26	234.19	96.30	16.00	49.96	142.58
NC_007087.3:840001..842500	NC_007087.3	840001	842500	+	2500	7	11.51	1.95	5.22	5.43	31.70	35.36	9.82	34.03
NC_007087.3:842501..845000	NC_007087.3	842501	845000	+	2500	0	1.72	0	1	0.44	0	1.50	1	1.34
NC_007087.3:845001..847500	NC_007087.3	845001	847500	+	2500	0	6.15	2.07	0	3.65	4.19	0.55	2.00	6.20
NC_007087.3:847501..850000	NC_007087.3	847501	850000	+	2500	60.33	74.20	25.44	33	69.31	20.10	22.69	38	49.05
NC_007087.3:850001..852500	NC_007087.3	850001	852500	+	2500	2217	3287	1956	394.90	712.25	583.50	2177.75	1672.50	2335.17
NC_007087.3:852501..855000	NC_007087.3	852501	855000	+	2500	4309.50	7085.50	4574	523	197	570.50	5607.25	4376.50	5920
NC_007087.3:855001..857500	NC_007087.3	855001	857500	+	2500	1139.50	1668.50	1117	476.50	1030	1868	2514.50	2505.50	1962
NC_007087.3:857501..860000	NC_007087.3	857501	860000	+	2500	6269	1820	2874	2274	1286	884	1153	2882	1582
NC_007087.3:860001..862500	NC_007087.3	860001	862500	+	2500	148	1121.50	938.50	44	78.50	91	267	379.50	682
NC_007087.3:862501..865000	NC_007087.3	862501	865000	+	2500	85	1834.50	916.50	113	1179.50	981.50	208	1116.50	1364.50
NC_007087.3:865001..867500	NC_007087.3	865001	867500	+	2500	294	923	353	1666	1467	1103.50	1631.50	2064	1784.50
NC_007087.3:867501..870000	NC_007087.3	867501	870000	+	2500	24.25	9.62	32.50	189	173	51.50	226.83	313.50	241.50
NC_007087.3:870001..872500	NC_007087.3	870001	872500	+	2500	6352.50	770.87	1428	20091.50	1928.17	5587	1083.83	705	937.80
NC_007087.3:872501..875000	NC_007087.3	872501	875000	+	2500	64998.25	6675	13680.50	215501.50	21039	40682	12801.33	7368.50	10137
NC_007087.3:875001..877500	NC_007087.3	875001	877500	+	2500	59.50	309	60	69	81.50	149.50	110.50	68.50	168.00
NC_007087.3:877501..880000	NC_007087.3	877501	880000	+	2500	364	1582.39	649.69	388	1703.50	828.25	1130.50	1136.50	2830.62
NC_007087.3:880001..882500	NC_007087.3	880001	882500	+	2500	111	249.50	97	683.50	1082	235	716	776.50	1051
NC_007087.3:882501..885000	NC_007087.3	882501	885000	+	2500	67.50	180.90	55.64	556.50	1563.50	647.75	650.50	700	1272.50
NC_007087.3:885001..887500	NC_007087.3	885001	887500	+	2500	206	340.50	200	2	6	10	177	34	165.50
NC_007087.3:887501..890000	NC_007087.3	887501	890000	+	2500	451.50	534	377	214.50	117.50	63	341	289	378
NC_007087.3:890001..892500	NC_007087.3	890001	892500	+	2500	983	867	594	2688.50	1916.83	940.50	4643.50	4978.50	5098.00
NC_007087.3:892501..895000	NC_007087.3	892501	895000	+	2500	1190.50	1498.50	960.50	3360.00	4717.00	5043.75	10279	11394	12128.25
NC_007087.3:895001..897500	NC_007087.3	895001	897500	+	2500	101	46	55.50	209.00	56.67	202.50	409.50	396.50	268.75
NC_007087.3:897501..900000	NC_007087.3	897501	900000	+	2500	273.50	633.50	289.50	40	41	168.75	225.50	264	295.75
NC_007087.3:900001..902500	NC_007087.3	900001	902500	+	2500	1124.50	1933.00	915.50	95.50	105.80	252	666.50	806	1019.75
NC_007087.3:902501..905000	NC_007087.3	902501	905000	+	2500	35.33	57.75	19	125	661.17	210	213.50	152	368.50
NC_007087.3:905001..907500	NC_007087.3	905001	907500	+	2500	80.00	391.92	226.72	290.50	673.50	120.50	202	431.57	539.97
NC_007087.3:907501..910000	NC_007087.3	907501	910000	+	2500	28	337.25	139.50	1443	486	504	237	281	471.50
NC_007087.3:910001..912500	NC_007087.3	910001	912500	+	2500	567	538	464.67	541	105	120	823.50	1210	554.50
NC_007087.3:912501..915000	NC_007087.3	912501	915000	+	2500	836	584	485	1937	1570	820	2430.00	2718	2055
NC_007087.3:915001..917500	NC_007087.3	915001	917500	+	2500	32.50	251.17	170.39	4.57	55.34	17.07	126.60	148.57	318.31
NC_007087.3:917501..920000	NC_007087.3	917501	920000	+	2500	93	155.50	120.50	33.50	40	7	119.50	129.50	151
NC_007087.3:920001..922500	NC_007087.3	920001	922500	+	2500	386	765	537.50	95.50	253	135	460	1102	712.50
NC_007087.3:922501..925000	NC_007087.3	922501	925000	+	2500	471	732.50	741.50	900	744.50	108.50	550.50	774.50	556.50
NC_007087.3:925001..927500	NC_007087.3	925001	927500	+	2500	36	61	16	1146	1365	295.50	532	434	688
NC_007087.3:927501..930000	NC_007087.3	927501	930000	+	2500	152	194.50	85	1310.50	1500.00	372.50	620	606	849.50
NC_007087.3:930001..932500	NC_007087.3	930001	932500	+	2500	264	603.50	489	386.50	357.50	285.50	225	292	458.50
NC_007087.3:932501..935000	NC_007087.3	932501	935000	+	2500	120	198	116	1631.50	2007.30	1439	726.50	1366.50	1116.50
NC_007087.3:935001..937500	NC_007087.3	935001	937500	+	2500	679	682	360.50	1581	1921	1737	1183	814.50	1168
NC_007087.3:937501..940000	NC_007087.3	937501	940000	+	2500	756	613	503.50	636	984	447	580.50	1190.50	613
NC_007087.3:940001..942500	NC_007087.3	940001	942500	+	2500	469.25	376	415.50	594.50	775	302.50	581	697	718.50
NC_007087.3:942501..945000	NC_007087.3	942501	945000	+	2500	6401	113472.00	174485.83	8213.50	14506.50	77255.00	46656.25	57249.25	52052
NC_007087.3:945001..947500	NC_007087.3	945001	947500	+	2500	12.50	689.69	1600.50	41.18	125.20	234.06	247.51	603.06	402.60
NC_007087.3:947501..950000	NC_007087.3	947501	950000	+	2500	27104	12013.27	17415.50	12984.11	6898.17	6012.74	7856.10	6573.26	7881.02
NC_007087.3:950001..952500	NC_007087.3	950001	952500	+	2500	463.25	547.50	794	282	890.50	2542.50	1265	1869	1588
NC_007087.3:952501..955000	NC_007087.3	952501	955000	+	2500	28	31	66	50	97.50	135	107	183	174
NC_007087.3:955001..957500	NC_007087.3	955001	957500	+	2500	70	80	48	525.50	3486	2517	1830	1634.50	2710.50
NC_007087.3:957501..960000	NC_007087.3	957501	960000	+	2500	151	51	52	2577.50	2875	2996.50	2746.50	1653	2101
NC_007087.3:960001..962500	NC_007087.3	960001	962500	+	2500	39	23	45	30171	3688	6314	11337.50	5389.50	3520.50
NC_007087.3:962501..965000	NC_007087.3	962501	965000	+	2500	5222	2151.50	3489	1491.50	284	663	3273	1761.50	1675.50
NC_007087.3:965001..967500	NC_007087.3	965001	967500	+	2500	1209	1849.00	1313.50	264.50	200.50	519	717.50	1385	1809
NC_007087.3:967501..970000	NC_007087.3	967501	970000	+	2500	1352	1224	871.50	758	403.50	329	679.50	951.50	763
NC_007087.3:970001..972500	NC_007087.3	970001	972500	+	2500	669	2422.50	1048.50	1977.50	3431.50	2366.50	4736	3100.50	3436
NC_007087.3:972501..975000	NC_007087.3	972501	975000	+	2500	828	3564	1664.50	2504	6211.50	7915.50	7039.50	5232.50	6076.50
NC_007087.3:975001..977500	NC_007087.3	975001	977500	+	2500	196	214	154.50	361.50	290	86	247.50	288	423
NC_007087.3:977501..980000	NC_007087.3	977501	980000	+	2500	1367.00	1321.50	796.75	110	70	39.50	400	136	534
NC_007087.3:980001..982500	NC_007087.3	980001	982500	+	2500	20	20	16.75	144.50	170	105	150.50	100	94.50
NC_007087.3:982501..985000	NC_007087.3	982501	985000	+	2500	83	38.50	26.90	1173	696	204	453.50	420	372.50
NC_007087.3:985001..987500	NC_007087.3	985001	987500	+	2500	102	53	28.50	206	119.50	36.67	124.50	89	153
NC_007087.3:987501..990000	NC_007087.3	987501	990000	+	2500	129.37	997.08	488.61	221.02	861.31	667.58	321.07	531.22	1145.48
NC_007087.3:990001..992500	NC_007087.3	990001	992500	+	2500	6842.00	6237	6960.50	3315	2083	1112	2307	1531.00	2194.50
NC_007087.3:992501..995000	NC_007087.3	992501	995000	+	2500	24	2	3.25	92	90	518	2632.50	3909.25	1759.50
